activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2715997,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NC(=O)c2ccc(C)cc2[N+](=O)[O-])cc(OC)c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '18.56', 'le': '0.35', 'lle': '2.70', 'sei': '6.47'}",CHEMBL558660,,CHEMBL558660,5.87,False,http://www.openphacts.org/units/Nanomolar,830825,=,1,True,=,,IC50,nM,,1350.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,1.35
,2715998,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2\SC(N3CCCCCC3)NC2=O)cc1OC,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '14.23', 'le': '0.28', 'lle': '1.89', 'sei': '9.76'}",CHEMBL539723,,CHEMBL539723,4.96,False,http://www.openphacts.org/units/Nanomolar,830749,=,1,True,=,,IC50,nM,,10960.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.96
,2715999,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.11', 'le': '0.32', 'lle': '0.55', 'sei': '6.51'}",CHEMBL558336,,CHEMBL558336,4.70,False,http://www.openphacts.org/units/Nanomolar,830750,=,1,True,=,,IC50,nM,,19950.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,19.95
,2716000,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1OC,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '16.14', 'le': '0.32', 'lle': '2.37', 'sei': '10.05'}",CHEMBL571677,,CHEMBL571677,5.14,False,http://www.openphacts.org/units/Nanomolar,830748,=,1,True,=,,IC50,nM,,7240.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.24
,2716001,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)N/C(=C/c2cc(OC)ccc2OC)C1=O,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '17.14', 'le': '0.32', 'lle': '3.39', 'sei': '7.37'}",CHEMBL554270,,CHEMBL554270,5.44,False,http://www.openphacts.org/units/Nanomolar,830503,=,1,True,=,,IC50,nM,,3630.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.63
,2716002,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '16.57', 'le': '0.33', 'lle': '2.56', 'sei': '5.82'}",CHEMBL565062,,CHEMBL565062,5.74,False,http://www.openphacts.org/units/Nanomolar,830747,=,1,True,=,,IC50,nM,,1820.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,1.82
,2716003,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '17.10', 'le': '0.31', 'lle': '1.60', 'sei': '13.08'}",CHEMBL558464,,CHEMBL558464,5.48,False,http://www.openphacts.org/units/Nanomolar,830746,=,1,True,=,,IC50,nM,,3310.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.31
,2716004,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '18.42', 'le': '0.34', 'lle': '1.52', 'sei': '6.89'}",CHEMBL560086,,CHEMBL560086,4.98,False,http://www.openphacts.org/units/Nanomolar,830502,=,1,True,=,,IC50,nM,,10470.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.47
,2716005,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cl)ccc1NC(=O)c1ccc(C)c([N+](=O)[O-])c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '16.53', 'le': '0.33', 'lle': '1.48', 'sei': '6.51'}",CHEMBL540475,,CHEMBL540475,5.30,False,http://www.openphacts.org/units/Nanomolar,830745,=,1,True,=,,IC50,nM,,5010.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.01
,2716006,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.56', 'le': '0.33', 'lle': '0.60', 'sei': '7.00'}",CHEMBL551683,,CHEMBL551683,5.06,False,http://www.openphacts.org/units/Nanomolar,830673,=,1,True,=,,IC50,nM,,8710.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.71
,2716007,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.80', 'le': '0.33', 'lle': '1.23', 'sei': '6.62'}",CHEMBL550334,,CHEMBL550334,5.39,False,http://www.openphacts.org/units/Nanomolar,830674,=,1,True,=,,IC50,nM,,4070.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,4.07
,2716008,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)ccc1Cl)c1ccc(Cl)c([N+](=O)[O-])c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '13.60', 'le': '0.31', 'lle': '-0.11', 'sei': '6.51'}",CHEMBL560605,,CHEMBL560605,4.70,False,http://www.openphacts.org/units/Nanomolar,830671,=,1,True,=,,IC50,nM,,19950.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,19.95
,2716009,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c([N+](=O)[O-])c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '12.39', 'le': '0.28', 'lle': '-0.53', 'sei': '5.92'}",CHEMBL560606,,CHEMBL560606,4.28,False,http://www.openphacts.org/units/Nanomolar,830672,=,1,True,=,,IC50,nM,,52480.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,52.48
,2716010,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cl)cc1NC(=O)c1ccc(OC)c([N+](=O)[O-])c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.74', 'le': '0.31', 'lle': '1.78', 'sei': '5.84'}",CHEMBL550333,,CHEMBL550333,5.30,False,http://www.openphacts.org/units/Nanomolar,830670,=,1,True,=,,IC50,nM,,5010.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.01
,2716011,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.10', 'le': '0.32', 'lle': '0.99', 'sei': '6.32'}",CHEMBL560684,,CHEMBL560684,5.15,False,http://www.openphacts.org/units/Nanomolar,830579,=,1,True,=,,IC50,nM,,7080.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.08
,2716012,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '14.25', 'le': '0.30', 'lle': '0.70', 'sei': '5.97'}",CHEMBL558073,,CHEMBL558073,4.86,False,http://www.openphacts.org/units/Nanomolar,830669,=,1,True,=,,IC50,nM,,13800.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,13.8
,2716013,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(/C=N/NC2=CS(=O)(=O)c3ccccc32)c1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.36', 'le': '0.30', 'lle': '2.88', 'sei': '6.87'}",CHEMBL539395,,CHEMBL539395,5.29,False,http://www.openphacts.org/units/Nanomolar,830578,=,1,True,=,,IC50,nM,,5130.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.13
,2716014,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1N=C(Nc2cc(Cl)cc(Cl)c2)S/C1=C/c1ccco1,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '14.00', 'le': '0.31', 'lle': '0.08', 'sei': '8.70'}",CHEMBL559811,,CHEMBL559811,4.75,False,http://www.openphacts.org/units/Nanomolar,830501,=,1,True,=,,IC50,nM,,17780.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,17.78
,2716015,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cl)cc(/C=C2/SC(c3ccccc3)=NC2=O)c1O,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '14.40', 'le': '0.30', 'lle': '0.86', 'sei': '8.46'}",CHEMBL560683,,CHEMBL560683,4.98,False,http://www.openphacts.org/units/Nanomolar,830577,=,1,True,=,,IC50,nM,,10470.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.47
,2716016,[],CHEMBL1059058,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(/C=C2/SC(c3ccccc3)=NC2=O)cc1C,,,CHEMBL1153618,Eur. J. Med. Chem.,2009,"{'bei': '15.46', 'le': '0.30', 'lle': '0.55', 'sei': '12.93'}",CHEMBL565129,,CHEMBL565129,5.00,False,http://www.openphacts.org/units/Nanomolar,830576,=,1,True,=,,IC50,nM,,10000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.0
,10861905,[],CHEMBL2027585,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli using trans-2-dodecenoyl-coenzyme-A as substrate,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,,,CHEMBL2021808,Eur. J. Med. Chem.,2012,"{'bei': '27.82', 'le': '0.52', 'lle': '2.21', 'sei': '28.18'}",CHEMBL505886,,CHEMBL505886,8.30,False,http://www.openphacts.org/units/Nanomolar,1639417,=,1,True,=,,IC50,nM,,5.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,5.0
,12427646,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc(CN3CCN(C)CC3)cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL261355,,CHEMBL261355,,False,http://www.openphacts.org/units/Nanomolar,1794417,=,1,True,=,,IC50,nM,,3273406.95,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.485
,12427647,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2CN2CCN(C)CC2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL408149,,CHEMBL408149,,False,http://www.openphacts.org/units/Nanomolar,1794416,=,1,True,=,,IC50,nM,,762079.01,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.118
,12427648,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc(NC(=O)c3ccno3)cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL260399,,CHEMBL260399,,False,http://www.openphacts.org/units/Nanomolar,1794415,=,1,True,=,,IC50,nM,,7709034.69,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.113
,12427649,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cccc(NC(=O)c3ccno3)c2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL405653,,CHEMBL405653,,False,http://www.openphacts.org/units/Nanomolar,1794414,=,1,True,=,,IC50,nM,,820351.54,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.086
,12427650,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2NC(=O)c2ccno2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL428967,,CHEMBL428967,,False,http://www.openphacts.org/units/Nanomolar,1794413,=,1,True,=,,IC50,nM,,311171.63,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.507
,12427651,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc(NC(=O)C(=O)O)cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL262343,,CHEMBL262343,,False,http://www.openphacts.org/units/Nanomolar,1794412,=,1,True,=,,IC50,nM,,518800.04,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.285
,12427652,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc(NC(C)=O)cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL262360,,CHEMBL262360,,False,http://www.openphacts.org/units/Nanomolar,1794411,=,1,True,=,,IC50,nM,,770903.47,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.113
,12427653,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cccc(NC(C)=O)c2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL404983,,CHEMBL404983,,False,http://www.openphacts.org/units/Nanomolar,1794410,=,1,True,=,,IC50,nM,,1725837.89,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.763
,12427654,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2NC(C)=O)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264176,,CHEMBL264176,,False,http://www.openphacts.org/units/Nanomolar,1794409,=,1,True,=,,IC50,nM,,645654.23,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.19
,12427655,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc(N)cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264175,,CHEMBL264175,,False,http://www.openphacts.org/units/Nanomolar,1794408,=,1,True,=,,IC50,nM,,18184442.88,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,1.7403
,12427656,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cccc(N)c2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL404984,,CHEMBL404984,,False,http://www.openphacts.org/units/Nanomolar,1794407,=,1,True,=,,IC50,nM,,918332.6,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.037
,12427657,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2N)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264434,,CHEMBL264434,,False,http://www.openphacts.org/units/Nanomolar,1794406,=,1,True,=,,IC50,nM,,16143585.57,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,1.792
,12427658,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccc([N+](=O)[O-])cc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264417,,CHEMBL264417,,False,http://www.openphacts.org/units/Nanomolar,1794949,=,1,True,=,,IC50,nM,,11117317.27,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,1.954
,12427659,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cccc([N+](=O)[O-])c2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264416,,CHEMBL264416,,False,http://www.openphacts.org/units/Nanomolar,1794948,=,1,True,=,,IC50,nM,,20844908.83,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,1.681
,12427660,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2[N+](=O)[O-])c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264415,,CHEMBL264415,,False,http://www.openphacts.org/units/Nanomolar,1794424,=,1,True,=,,IC50,nM,,5559042.57,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.255
,12427661,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cnccn2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL258932,,CHEMBL258932,,False,http://www.openphacts.org/units/Nanomolar,1794423,=,1,True,=,,IC50,nM,,1541700.45,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.812
,12427662,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ncccn2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL258931,,CHEMBL258931,,False,http://www.openphacts.org/units/Nanomolar,1794422,=,1,True,=,,IC50,nM,,122179.97,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,3.913
,12427663,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccncc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL259138,,CHEMBL259138,,False,http://www.openphacts.org/units/Nanomolar,1794421,=,1,True,=,,IC50,nM,,6251726.93,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.204
,12427664,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2cccnc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL405655,,CHEMBL405655,,False,http://www.openphacts.org/units/Nanomolar,1794420,=,1,True,=,,IC50,nM,,4226686.14,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,2.374
,12427665,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccn2)c(O)c1,,,CHEMBL3044988,Med Chem Res,2012,"{'bei': '14.96', 'le': '0.28', 'lle': '-0.64', 'sei': '9.59'}",CHEMBL264679,,CHEMBL264679,4.06,False,http://www.openphacts.org/units/Nanomolar,1794419,=,1,True,=,,IC50,nM,,87096.36,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,4.06
,12427666,[],CHEMBL3047415,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3044988,Med Chem Res,2012,,CHEMBL264682,,CHEMBL264682,,False,http://www.openphacts.org/units/Nanomolar,1794418,=,1,True,=,,IC50,nM,,90928494.39,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,pIC50,,UO_0000065,,1.0413
,13825795,[],CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,B,,,BAO_0000190,BAO_0000019,assay format,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1,,,CHEMBL3085704,J. Med. Chem.,2013,"{'bei': '9.66', 'le': '0.20', 'lle': '1.14', 'sei': '4.22'}",CHEMBL3087017,,CHEMBL3087017,4.47,False,http://www.openphacts.org/units/Nanomolar,1949276,=,1,True,=,,IC50,nM,,34000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,34.0
,13825796,[],CHEMBL3089491,Inhibition of Mycobacterium tuberculosis full length inhA expressed in Escherichia coli BL21 preincubated for 15 mins by fluorescence based assay in presence of NADH,B,,,BAO_0000190,BAO_0000019,assay format,Cc1csc(C(C)(O)c2nnc(NCC3CN(Cc4c(F)cccc4F)C(=O)O3)s2)n1,,,CHEMBL3085704,J. Med. Chem.,2013,"{'bei': '13.68', 'le': '0.28', 'lle': '3.13', 'sei': '6.37'}",CHEMBL3087016,,CHEMBL3087016,6.40,False,http://www.openphacts.org/units/Nanomolar,1949275,=,1,True,=,,IC50,nM,,400.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.4
